日期,时刻,是否节假日,是否周末休息日,直调负荷(预测),联络线受电负荷(预测),风电总加(预测),光伏总加(预测),非市场化核电总加(预测),自备机组总加(预测),地方电厂发电总加(预测),直调负荷(实际),联络线受电负荷(实际),风电总加(实际),光伏总加(实际),抽蓄(实际),地方电厂发电总加(实际),非市场化核电总加(实际),自备机组总加(实际),日前价格,实时价格
2025-07-21,17:15,否,否,86947.96,29386.0,4665.07,3975.75,1635.5,5585.0,6500,89421.47,29301.5873,5581.58,3268.54,181.32,6596.9722,1630.22161,5036.606314,419.57,434.62
2025-07-21,17:30,否,否,87671.75,29673.0,4729.54,3289.75,1635.5,5605.0,6500,89981.164,29737.8316,5551.14,2426.53,473.58,6596.7659,1627.31963,5046.83284,419.57,435.91
2025-07-21,17:45,否,否,88328.72,29959.0,4795.05,2611.8,1635.5,5625.0,6500,90534.95,29938.2818,5609.45,1957.32,594.63,6607.2973,1626.81809,5076.761532,419.57,454.34
2025-07-21,18:00,否,否,88832.84,30239.0,4858.67,2036.12,1635.5,5645.0,6500,90753.12,30499.8298,5479.67,1801.11,876.01,6633.876,1628.20549,5088.758154,419.57,452.07
2025-07-21,18:15,否,否,88844.08,30531.0,4941.73,1441.09,1635.5,5665.0,6500,91013.875,30566.1736,5426.8,1463.45,864.95,6645.0532,1624.26253,5073.7501,571.64,478.44
2025-07-21,18:30,否,否,89302.57,30428.0,5031.92,956.03,1635.5,5675.0,6500,91742.43,30484.5168,5450.84,1050.42,1161.24,6613.3635,1627.365476,5075.781422,571.64,476.84
2025-07-21,18:45,否,否,89723.39,30328.0,5126.27,615.92,1635.5,5675.0,6500,91520.35,30220.5858,5726.99,592.75,1075.44,6612.2798,1626.88917,5080.612176,571.64,470.62
2025-07-21,19:00,否,否,89975.04,30227.0,5222.15,390.64,1635.5,5675.0,6500,91774.484,30375.3669,5711.19,283.95,894.61,6614.3569,1623.65232,5078.309155,571.64,473.47
2025-07-21,19:15,否,否,90295.52,30126.0,5318.44,71.13,1635.5,5675.0,6500,91994.15,30307.01,5539.86,58.87,894.75,6598.7792,1626.690136,5105.27331,583.29,477.79
2025-07-21,19:30,否,否,90433.77,30220.0,5424.52,4.01,1635.5,5675.0,6500,92611.266,30319.6568,5347.33,-16.97,1093.38,6586.855,1625.718336,5126.510921,583.29,481.55
2025-07-21,19:45,否,否,90757.01,30314.0,5535.61,0.81,1635.5,5675.0,6500,93005.42,30417.2368,5370.92,-21.2,862.17,6587.7047,1625.09431,5142.898824,583.29,485.54
2025-07-21,20:00,否,否,90734.26,30407.0,5645.75,0.12,1635.5,5675.0,6500,92778.664,30412.7958,5437.79,-17.36,858.75,6599.186,1624.28766,5134.02689,583.29,482.76
2025-07-21,20:15,否,否,90998.18,30502.0,5752.51,0.0,1635.5,5675.0,6500,92630.25,30473.6557,5996.85,-15.45,857.68,6603.6003,1626.582345,5145.35167,577.19,486.12
2025-07-21,20:30,否,否,90602.79,30362.0,5858.63,0.0,1635.5,5675.0,6500,92072.78,30160.6539,6402.76,-15.22,853.47,6591.7797,1629.85419,5120.111004,577.19,489.61
2025-07-21,20:45,否,否,89947.26,30223.0,5962.81,0.0,1635.5,5675.0,6500,91981.84,30314.011,6821.47,-15.74,857.1,6610.3023,1623.42961,5075.462647,577.19,485.96
2025-07-21,21:00,否,否,89450.51,30083.0,6073.65,0.0,1635.5,5675.0,6500,91169.33,29890.2837,7145.85,-15.45,854.52,6577.0517,1627.91655,5099.115914,577.19,467.09
2025-07-21,21:15,否,否,89017.96,29944.0,6160.32,0.0,1635.5,5675.0,6500,90665.85,29972.3928,7577.46,-15.1,981.47,6597.9329,1627.09458,5102.270777,559.95,458.48
2025-07-21,21:30,否,否,88281.01,29305.0,6245.41,0.0,1635.5,5675.0,6500,89926.586,29531.6362,7681.16,-15.1,976.26,6602.8083,1625.67751,5088.423731,559.95,440.61
2025-07-21,21:45,否,否,87395.85,28666.0,6335.83,0.0,1635.5,5675.0,6500,88319.62,28640.7443,7793.46,-15.19,975.6,6612.3179,1626.44645,5101.248956,559.95,422.66
2025-07-21,22:00,否,否,86436.22,28025.0,6433.18,0.0,1635.5,5675.0,6500,87413.15,28493.7713,7320.98,-15.29,679.33,6582.3355,1627.71595,5097.60792,559.95,413.65
2025-07-21,22:15,否,否,85595.01,27384.0,6466.48,0.0,1635.5,5675.0,6500,86117.836,26824.6474,6473.11,-15.07,1101.92,6555.8987,1628.915976,5100.190812,535.62,406.26
2025-07-21,22:30,否,否,84259.25,26403.0,6475.11,0.0,1635.5,5675.0,6500,84581.805,26433.3005,6272.31,-14.92,598.19,6582.6613,1628.79739,5103.153276,535.62,386.72
2025-07-21,22:45,否,否,82771.05,25424.0,6477.99,0.0,1635.5,5675.0,6500,83285.18,25384.9485,6149.15,-14.94,690.97,6558.6305,1624.36432,5106.171361,535.62,370.42
2025-07-21,23:00,否,否,81485.35,24443.0,6478.66,0.0,1635.5,5675.0,6500,81991.11,24621.4474,6171.81,-14.67,688.47,6558.2356,1630.20383,5074.87736,535.62,368.8
2025-07-21,23:15,否,否,82138.68,23455.0,6436.82,0.0,1635.5,5675.0,6500,82878.17,23542.4056,6187.86,-14.61,687.89,6541.9827,1629.15929,5077.040765,441.69,389.19
2025-07-21,23:30,否,否,80956.32,23455.0,6376.53,0.0,1635.5,5675.0,6500,81769.83,23438.5082,6133.75,-14.61,687.89,6508.3914,1626.93819,5067.108279,441.69,392.24
2025-07-21,23:45,否,否,79948.9,23455.0,6318.82,0.0,1635.5,5675.0,6500,80798.87,23660.6369,6078.53,-14.68,147.76,6499.9783,1626.82049,5053.806071,441.69,374.66
2025-07-21,24:00,否,否,78722.62,23455.0,6248.65,0.0,1635.5,5675.0,6500,79878.76,23739.8822,5911.3,-14.58,-3.98,6493.5453,1629.00265,5059.27695,441.69,360.02
2025-07-22,00:15,否,否,78956.1,23757.0,5592.06,0.0,1628.5,5675.0,6550,79584.31,22631.9305,5701.23,-14.68,-3.94,6521.2282,1628.51962,5045.400419,371.58,371.34
2025-07-22,00:30,否,否,77935.69,23752.0,5499.33,0.0,1628.5,5675.0,6550,78834.4,22621.4746,5587.58,-14.78,-3.9,6498.2689,1624.90685,5061.560466,371.58,367.69
2025-07-22,00:45,否,否,77133.95,23748.0,5412.04,0.0,1628.5,5675.0,6550,78290.51,22122.4707,5595.73,-14.68,-3.84,6519.2548,1623.71213,5054.012447,371.58,365.0
2025-07-22,01:00,否,否,76405.08,23744.0,5328.55,0.0,1628.5,5675.0,6550,78154.29,22176.4094,5630.99,-14.74,146.64,6537.0442,1628.68893,5055.741302,371.58,366.67
2025-07-22,01:15,否,否,77008.58,23740.0,5255.54,0.0,1628.5,5675.0,6550,79680.51,22262.6407,5693.8,-14.55,765.34,6551.8628,1628.946945,5056.572786,357.17,370.83
2025-07-22,01:30,否,否,76332.2,23739.0,5189.06,0.0,1628.5,5675.0,6550,78898.68,22132.8545,5843.71,-14.42,765.39,6545.076,1630.29904,5042.839991,357.17,370.02
2025-07-22,01:45,否,否,75749.11,23736.0,5121.09,0.0,1628.5,5675.0,6550,78272.484,22117.5086,5942.67,-14.6,764.88,6550.9087,1631.789214,5037.695589,357.17,370.87
2025-07-22,02:00,否,否,75166.01,23735.0,5049.86,0.0,1628.5,5675.0,6550,77265.14,22378.9009,5871.01,-14.48,764.44,6554.1313,1627.53865,5031.074145,357.17,353.69
2025-07-22,02:15,否,否,74311.77,23732.0,4995.79,0.0,1628.5,5675.0,6550,76547.125,22555.6065,5870.22,-14.59,762.99,6560.5288,1629.486145,5065.773877,343.34,343.2
2025-07-22,02:30,否,否,73999.8,23733.0,4948.45,0.0,1628.5,5675.0,6550,75956.82,22291.5368,5761.35,-14.71,576.36,6592.2043,1632.17672,5045.883361,343.34,342.09
2025-07-22,02:45,否,否,73562.48,23733.0,4901.19,0.0,1628.5,5675.0,6550,75438.53,22465.8804,5531.06,-14.44,146.81,6551.2186,1628.53823,5018.441276,343.34,337.6
2025-07-22,03:00,否,否,72833.57,23733.0,4859.96,0.0,1628.5,5675.0,6550,74736.414,22121.0494,5605.18,-14.5,-3.91,6590.2107,1628.137645,5020.328332,343.34,335.48
2025-07-22,03:15,否,否,72541.96,23732.0,4811.37,0.0,1628.5,5675.0,6550,74109.48,21908.7408,5634.23,-14.54,-3.88,6592.5378,1630.52489,5025.361881,334.87,338.12
2025-07-22,03:30,否,否,72323.23,23695.0,4771.83,0.0,1628.5,5675.0,6550,73809.41,22112.1179,5718.66,-14.62,-3.96,6563.7698,1631.714074,5044.899619,334.87,332.5
2025-07-22,03:45,否,否,72031.57,23658.0,4735.29,0.0,1628.5,5675.0,6550,73349.24,22219.3957,5690.61,-14.74,-3.81,6584.2925,1631.6564,5069.513835,334.87,326.18
2025-07-22,04:00,否,否,71739.82,23620.0,4698.51,0.0,1628.5,5675.0,6550,73027.17,22262.4189,5769.26,-14.58,-3.79,6556.1923,1633.226464,5058.423222,334.87,324.68
2025-07-22,04:15,否,否,71659.4,23583.0,4665.69,0.01,1628.5,5675.0,6550,72808.09,22416.2601,5480.25,-14.72,-3.8,6535.9494,1630.195274,5080.100652,326.98,319.0
2025-07-22,04:30,否,否,71439.94,23738.0,4629.16,0.06,1628.5,5675.0,6550,72710.25,22432.561,5381.17,-14.73,-3.83,6520.7609,1630.96271,5075.99203,326.98,313.63
2025-07-22,04:45,否,否,71437.66,23893.0,4589.58,0.57,1628.5,5675.0,6550,72422.375,22460.189,5470.33,-14.98,-3.78,6529.8609,1629.794274,5056.053167,326.98,310.35
2025-07-22,05:00,否,否,71786.59,24047.0,4547.74,40.96,1628.5,5675.0,6550,72926.55,22659.089,5288.05,-13.49,-3.86,6564.6914,1632.94816,5063.541479,326.98,312.8
2025-07-22,05:15,否,否,72098.58,24202.0,4487.25,100.36,1628.5,5675.0,6550,73496.695,22548.9846,5083.96,8.31,-3.81,6566.9946,1629.14516,5048.87596,315.46,322.99
2025-07-22,05:30,否,否,71862.11,24438.0,4426.52,189.49,1628.5,5675.0,6550,73922.22,23129.8662,4993.31,108.56,-3.74,6550.1172,1634.016264,5057.06092,315.46,314.99
2025-07-22,05:45,否,否,71780.21,24678.0,4366.23,357.46,1628.5,5675.0,6550,73674.91,23572.597,5040.43,316.34,-3.76,6552.5078,1629.146045,5060.92972,315.46,302.55
2025-07-22,06:00,否,否,71711.05,24915.0,4307.15,614.46,1628.5,5675.0,6550,73317.16,24148.9233,4994.79,561.42,-3.79,6576.8149,1627.324276,5057.952922,315.46,296.57
2025-07-22,06:15,否,否,71993.99,25156.0,4261.99,965.06,1628.5,5665.0,6550,73095.11,24714.5495,4938.66,804.94,-3.78,6570.1702,1630.780814,5073.23877,277.31,277.83
2025-07-22,06:30,否,否,71807.0,25326.0,4211.12,1405.07,1628.5,5655.0,6550,72600.66,24570.7271,4800.03,1118.05,-3.83,6622.9814,1627.32699,5077.932389,277.31,271.27
2025-07-22,06:45,否,否,71450.87,25495.0,4161.05,1894.98,1628.5,5645.0,6550,72445.21,24624.3255,4732.65,1670.31,-3.73,6606.126,1632.145536,5084.319707,277.31,266.17
2025-07-22,07:00,否,否,71255.89,25664.0,4113.91,2423.1,1628.5,5635.0,6550,72371.19,24865.9113,4606.39,2152.86,-3.78,6599.5668,1629.04562,5066.419926,277.31,254.07
2025-07-22,07:15,否,否,71926.7,25835.0,4068.1,2991.16,1628.5,5615.0,6550,73131.836,24787.1508,4531.05,2538.9,-3.78,6587.1726,1631.969174,5025.465136,257.67,262.14
2025-07-22,07:30,否,否,72683.51,26687.0,4034.69,3582.07,1628.5,5595.0,6550,74179.82,25886.4016,4584.5,2616.96,-3.8,6581.8311,1629.00337,4979.124703,257.67,240.42
2025-07-22,07:45,否,否,73651.14,27544.0,4007.7,4225.02,1628.5,5575.0,6550,75786.72,26566.3789,4555.57,3169.13,510.9,6561.9421,1630.38222,4979.027654,257.67,246.2
2025-07-22,08:00,否,否,75058.44,28398.0,3971.78,4922.04,1628.5,5555.0,6550,77378.76,27754.4329,4196.88,3515.17,512.84,6548.4836,1632.2519,5019.8472,257.67,244.66
2025-07-22,08:15,否,否,76653.61,29248.0,3970.39,5622.53,1628.5,5535.0,6550,79412.914,28360.1166,3990.09,4036.37,660.68,6531.6796,1628.067365,5065.738624,276.65,265.36
2025-07-22,08:30,否,否,77711.06,29315.0,3971.42,6317.59,1628.5,5515.0,6550,80069.94,28286.3533,3877.64,4783.96,358.12,6523.0724,1629.59242,5064.770585,276.65,272.57
2025-07-22,08:45,否,否,78678.83,29299.0,3976.98,7030.17,1628.5,5495.0,6550,81212.24,28540.0711,3765.33,5673.35,-11.89,6545.7207,1629.13859,5095.574991,276.65,279.45
2025-07-22,09:00,否,否,79397.99,29042.0,3985.78,7755.26,1628.5,5475.0,6550,81318.63,28876.2527,3698.01,6145.07,-596.23,6539.1658,1629.34983,5021.773101,276.65,302.1
2025-07-22,09:15,否,否,79868.78,28841.0,4012.38,8528.25,1628.5,5455.0,6550,81408.16,28965.0953,3562.49,6775.96,-592.01,6518.0584,1633.76649,5030.840638,333.5,307.06
2025-07-22,09:30,否,否,80370.39,28943.0,4044.85,9215.83,1628.5,5435.0,6550,81048.48,29035.9604,3508.46,7551.05,-899.58,6483.1433,1631.863165,5039.42149,333.5,319.75
2025-07-22,09:45,否,否,80616.21,29049.0,4079.48,9883.15,1628.5,5430.0,6550,80064.56,29122.5886,3234.2,8569.14,-1155.75,6479.6299,1630.486874,5036.389143,333.5,314.21
2025-07-22,10:00,否,否,81058.46,29153.0,4112.16,10538.42,1628.5,5420.0,6550,79017.734,28988.5604,3075.81,9716.7,-1161.89,6493.4816,1636.05199,5029.496109,333.5,307.32
2025-07-22,10:15,否,否,81416.99,29260.0,4160.87,11164.37,1628.5,5420.0,6550,78083.0,29237.6966,3026.66,10665.15,-1164.14,6473.3435,1632.7136,5021.135321,393.1,288.29
2025-07-22,10:30,否,否,81604.78,29234.0,4212.19,11683.45,1628.5,5425.0,6550,77625.19,29332.4187,3045.47,11342.24,-1723.32,6485.8427,1629.282465,4980.593016,393.1,277.25
2025-07-22,10:45,否,否,81895.38,29150.0,4263.97,12165.12,1628.5,5425.0,6550,77538.72,29225.2873,3222.21,12373.7,-1467.25,6472.6977,1629.99061,5011.29548,393.1,260.57
2025-07-22,11:00,否,否,82069.73,29064.0,4317.58,12566.57,1628.5,5425.0,6550,77261.97,29238.2179,3420.92,13329.33,-1457.93,6462.477,1632.18125,4986.044528,393.1,242.52
2025-07-22,11:15,否,否,82459.83,28981.0,4363.59,12991.82,1628.5,5425.0,6550,76864.28,28890.0471,3670.85,13352.81,-1157.91,6492.4575,1632.75929,4958.575057,328.84,239.38
2025-07-22,11:30,否,否,81841.45,28456.0,4406.69,13304.58,1628.5,5425.0,6550,75595.63,28408.6457,3669.47,13059.5,-1146.43,6498.2683,1632.08129,4964.967567,328.84,204.53
2025-07-22,11:45,否,否,80894.71,27932.0,4452.9,13554.48,1628.5,5425.0,6550,74707.16,27521.0039,3709.36,13105.76,-1141.35,6526.0479,1630.57109,4942.149593,328.84,196.26
2025-07-22,12:00,否,否,79688.79,27408.0,4495.68,13737.36,1628.5,5425.0,6550,73826.69,27528.1462,3890.47,13727.77,-1145.06,6491.2161,1630.074405,4969.938831,328.84,157.09
2025-07-22,12:15,否,否,79145.2,26879.0,4525.32,13872.94,1628.5,5425.0,6550,73541.62,26769.9398,4055.27,13605.66,-1137.98,6479.0268,1632.21035,4959.429724,312.97,175.01
2025-07-22,12:30,否,否,79235.93,26880.0,4551.15,13963.34,1628.5,5425.0,6550,73709.72,27135.7449,4148.37,14101.37,-1707.88,6475.7696,1628.97715,4935.496526,312.97,176.46
2025-07-22,12:45,否,否,79411.8,26881.0,4577.42,13962.9,1628.5,5425.0,6550,74195.92,26872.6157,4186.56,14881.99,-1701.79,6492.0175,1633.35693,4917.207807,312.97,181.44
2025-07-22,13:00,否,否,79583.07,26882.0,4608.43,13910.36,1628.5,5425.0,6550,74123.79,27125.9533,4231.15,14847.93,-1951.66,6496.3014,1633.06653,4904.986716,312.97,118.54
2025-07-22,13:15,否,否,79889.11,26884.0,4635.51,13753.57,1628.5,5425.0,6550,74966.27,27028.7118,4292.24,13699.03,-1157.01,6498.1872,1628.76047,4909.128587,305.43,174.01
2025-07-22,13:30,否,否,80274.22,26921.0,4663.02,13578.33,1628.5,5425.0,6550,75167.7,27001.639,4469.42,13653.55,-869.72,6475.5585,1634.79919,4905.340799,305.43,116.49
2025-07-22,13:45,否,否,80435.12,26959.0,4688.72,13329.14,1628.5,5425.0,6550,75591.63,26916.6736,4925.91,13850.53,-1131.92,6487.1495,1632.15049,4934.434636,305.43,167.04
2025-07-22,14:00,否,否,80679.65,26995.0,4719.03,13074.33,1628.5,5425.0,6550,76063.42,26307.4368,5170.38,14149.94,-1386.16,6490.9353,1633.91501,4992.209373,305.43,235.72
2025-07-22,14:15,否,否,81053.22,27033.0,4753.87,12738.13,1628.5,5425.0,6550,77313.54,27384.2494,5286.11,14397.87,-1971.59,6459.6587,1631.16092,5027.738649,305.44,234.31
2025-07-22,14:30,否,否,81690.8,27024.0,4797.46,12324.09,1628.5,5425.0,6550,77490.414,27039.0967,5412.95,12886.93,-1379.45,6451.8086,1628.78034,5046.408162,305.44,219.11
2025-07-22,14:45,否,否,82515.13,27015.0,4844.31,11876.82,1628.5,5425.0,6550,78100.97,26779.2713,5442.89,11700.42,-1120.15,6466.0735,1631.07565,5061.048561,305.44,259.22
2025-07-22,15:00,否,否,83155.37,27006.0,4898.66,11373.02,1628.5,5425.0,6550,78650.56,27093.9261,5703.78,10860.41,-557.0,6498.9912,1629.71016,5023.942057,305.44,254.89
2025-07-22,15:15,否,否,84014.74,26998.0,4960.26,10774.48,1628.5,5430.0,6550,79593.95,26918.7086,5694.15,10646.44,-558.23,6480.7525,1632.013345,5027.65015,329.38,281.15
2025-07-22,15:30,否,否,84779.29,27341.0,5026.72,10120.94,1628.5,5445.0,6550,80566.49,27347.8872,5913.02,10941.44,-556.51,6492.2447,1627.213674,5005.320483,329.38,355.72
2025-07-22,15:45,否,否,85134.02,27525.0,5096.49,9398.97,1628.5,5465.0,6550,81539.414,27583.9877,6072.9,9966.72,-560.23,6496.9658,1630.58215,5021.44695,329.38,433.24
2025-07-22,16:00,否,否,85419.7,27707.0,5169.07,8612.41,1628.5,5485.0,6550,81947.44,27705.8403,6080.7,9106.08,-556.45,6491.2206,1628.87922,5018.630734,329.38,298.27
2025-07-22,16:15,否,否,86214.09,27893.0,5252.21,7823.15,1628.5,5505.0,6550,83169.12,27968.2762,6048.72,8323.46,-556.59,6504.9519,1630.47196,5040.161788,374.0,306.96
2025-07-22,16:30,否,否,87217.98,28263.0,5336.98,6984.23,1628.5,5525.0,6550,84320.125,28485.6693,6204.76,6981.36,-555.25,6562.6711,1627.338565,5041.475702,374.0,347.55
2025-07-22,16:45,否,否,87703.16,28636.0,5426.87,6115.08,1628.5,5545.0,6550,85620.55,28669.8868,6301.95,6140.75,-554.17,6541.9944,1629.45022,5066.332109,374.0,365.35
2025-07-22,17:00,否,否,87874.95,29009.0,5515.27,5231.77,1628.5,5565.0,6550,86488.25,28780.1436,6451.64,4939.65,-555.12,6552.0859,1627.76882,5053.53785,374.0,382.58
2025-07-22,17:15,否,否,88467.34,29385.0,5600.43,4390.71,1628.5,5585.0,6550,87471.0,29216.8123,6327.33,4098.75,-3.98,6583.0573,1628.3224,5053.771122,394.69,376.65
2025-07-22,17:30,否,否,88793.75,29666.0,5689.14,3581.65,1628.5,5605.0,6550,88835.07,29460.7073,6307.01,3044.87,604.73,6553.7815,1627.58197,5051.528097,394.69,383.17
2025-07-22,17:45,否,否,89488.24,29954.0,5779.14,2828.19,1628.5,5625.0,6550,89806.51,29799.0905,6622.38,2092.46,993.84,6562.8828,1625.307276,5085.400011,394.69,397.34
2025-07-22,18:00,否,否,90055.47,30238.0,5881.37,2109.56,1628.5,5645.0,6550,90779.26,30104.9372,6596.71,1537.18,1093.85,6574.976,1628.209036,5082.481567,394.69,434.36
2025-07-22,18:15,否,否,90583.41,30531.0,6002.88,1487.99,1628.5,5665.0,6550,91909.74,30548.1069,6711.25,1108.73,1093.06,6565.5794,1628.03226,5089.95743,448.91,442.26
2025-07-22,18:30,否,否,91224.89,30429.0,6140.71,960.0,1628.5,5675.0,6550,92728.43,30285.0663,7337.75,818.93,1636.66,6550.8457,1628.626365,5080.545815,448.91,406.84
2025-07-22,18:45,否,否,91612.71,30328.0,6280.49,531.55,1628.5,5675.0,6550,92697.91,30372.2335,7978.53,539.04,1520.88,6565.5558,1626.62782,5084.320322,448.91,395.77
2025-07-22,19:00,否,否,92052.38,30227.0,6417.46,237.51,1628.5,5675.0,6550,93258.836,30444.8068,8313.62,294.59,1633.83,6557.4504,1627.48963,5111.768654,448.91,397.65
2025-07-22,19:15,否,否,92891.66,30126.0,6575.25,62.65,1628.5,5675.0,6550,93364.27,30286.0127,8600.5,73.02,1630.43,6539.508,1623.07417,5112.798518,463.59,375.12
2025-07-22,19:30,否,否,93345.13,30220.0,6747.73,3.39,1628.5,5675.0,6550,93781.28,30480.284,8752.18,-19.11,1631.09,6557.782,1623.90037,5126.444625,463.59,381.39
2025-07-22,19:45,否,否,93825.07,30314.0,6918.46,0.58,1628.5,5675.0,6550,94232.71,30546.7818,8600.62,-22.3,1629.62,6545.5765,1628.63815,5142.270723,463.59,376.58
2025-07-22,20:00,否,否,94108.32,30407.0,7088.13,0.08,1628.5,5675.0,6550,93786.266,30400.9943,8628.48,-17.38,1496.33,6574.3697,1628.480665,5154.645275,463.59,371.19
2025-07-22,20:15,否,否,94441.57,30502.0,7243.03,0.0,1628.5,5675.0,6550,93726.48,30436.0128,8826.11,-16.44,1493.57,6569.422,1627.00644,5133.478264,458.58,370.99
2025-07-22,20:30,否,否,93974.05,30364.0,7382.79,0.0,1628.5,5675.0,6550,93401.055,30289.255,9309.51,-15.98,1276.33,6560.0203,1624.273745,5118.469193,458.58,367.65
2025-07-22,20:45,否,否,93684.23,30227.0,7519.48,0.0,1628.5,5675.0,6550,93088.16,30350.2488,9539.17,-16.06,1043.25,6559.5546,1625.83733,5113.819261,458.58,358.81
2025-07-22,21:00,否,否,93021.41,30089.0,7655.3,0.0,1628.5,5675.0,6550,92438.32,29967.3673,9788.15,-15.94,1132.47,6561.0986,1624.995805,5118.818726,458.58,363.36
2025-07-22,21:15,否,否,92365.7,29952.0,7773.61,0.0,1628.5,5675.0,6550,91545.586,29892.5597,10070.87,-15.6,1040.9,6567.9599,1628.02543,5119.271772,461.94,356.79
2025-07-22,21:30,否,否,91629.69,29311.0,7889.08,0.0,1628.5,5675.0,6550,90594.86,29518.9679,10313.43,-15.64,863.93,6561.0062,1628.14593,5116.312653,461.94,358.64
2025-07-22,21:45,否,否,90745.14,28670.0,7998.95,0.0,1628.5,5675.0,6550,89374.56,28956.6388,10463.95,-15.64,860.6,6536.412,1627.998414,5128.434725,461.94,343.31
2025-07-22,22:00,否,否,89598.89,28027.0,8106.75,0.0,1628.5,5675.0,6550,87846.734,28186.9308,10830.22,-15.56,430.11,6574.5022,1630.912905,5141.75657,461.94,324.46
2025-07-22,22:15,否,否,88287.14,27384.0,8176.08,0.0,1628.5,5675.0,6550,86556.18,27281.9638,10896.71,-15.48,-4.07,6550.9183,1630.6115,5120.315226,373.66,329.52
2025-07-22,22:30,否,否,86683.71,26403.0,8230.99,0.0,1628.5,5675.0,6550,84852.46,26485.1356,10725.81,-15.52,-3.92,6532.9226,1628.78066,5135.533395,373.66,328.0
2025-07-22,22:45,否,否,85590.44,25424.0,8282.16,0.0,1628.5,5675.0,6550,83206.414,25487.1886,10843.22,-15.57,-3.97,6531.472,1629.6359,5129.060778,373.66,321.36
2025-07-22,23:00,否,否,84059.85,24443.0,8329.85,0.0,1628.5,5675.0,6550,81856.24,24491.7593,10938.37,-14.99,-3.92,6518.1116,1626.63288,5139.28578,373.66,322.85
2025-07-22,23:15,否,否,84351.43,23456.0,8339.13,0.0,1628.5,5675.0,6550,82351.9,23488.7617,10861.85,-14.86,-3.96,6460.6482,1629.78645,5131.147327,362.7,338.08
2025-07-22,23:30,否,否,82966.61,23456.0,8321.8,0.0,1628.5,5675.0,6550,81405.12,23558.5741,10444.04,-14.73,-3.86,6441.6367,1627.29492,5130.271149,362.7,328.97
2025-07-22,23:45,否,否,81800.43,23456.0,8296.27,0.0,1628.5,5675.0,6550,80408.92,23452.492,10309.83,-14.85,-3.91,6460.3228,1629.08759,5135.567256,362.7,318.0
2025-07-22,24:00,否,否,80707.13,23456.0,8266.19,0.0,1628.5,5675.0,6550,79206.9,23432.3287,10196.22,-14.77,-3.36,6468.7459,1627.887876,5133.378004,362.7,300.0
2025-07-23,00:15,否,否,79747.05,22077.0,8026.6,0.0,1628.5,5675.0,6550,78970.766,22947.7065,10153.55,-14.72,-3.88,6459.926,1630.42206,5131.55247,371.32,362.0
2025-07-23,00:30,否,否,78829.54,22078.0,7933.59,0.0,1628.5,5675.0,6550,78367.68,22998.8306,10152.23,-14.76,-3.91,6447.7623,1628.20079,5126.065036,371.32,360.0
2025-07-23,00:45,否,否,78537.44,22078.0,7840.36,0.0,1628.5,5675.0,6550,77948.6,22974.487,10041.46,-15.5,-3.93,6455.0955,1631.37409,5141.04928,371.32,360.0
2025-07-23,01:00,否,否,77881.47,22078.0,7746.75,0.0,1628.5,5675.0,6550,77408.29,22631.50745,9698.24,-14.81,-3.81,6472.0491,1630.24773,5136.32508,371.32,360.0
2025-07-23,01:15,否,否,78756.1,22078.0,7637.66,0.0,1628.5,5675.0,6550,78965.484,22919.011,9370.53,-14.53,-3.85,6475.2416,1631.66469,5137.333422,375.06,369.0
2025-07-23,01:30,否,否,78318.77,22105.0,7526.97,0.0,1628.5,5675.0,6550,78425.28,22810.08404,9120.2,-14.72,-3.8,6445.0186,1631.46252,5143.61881,375.06,361.5
2025-07-23,01:45,否,否,77444.15,22127.0,7417.3,0.0,1628.5,5675.0,6550,77485.52,22799.44938,8633.23,-14.74,-3.86,6454.7899,1632.1753,5114.990369,375.06,361.5
2025-07-23,02:00,否,否,76793.05,22155.0,7304.69,0.0,1628.5,5675.0,6550,76477.86,22768.4253,8331.53,-14.8,-3.79,6463.383,1631.40282,5118.101186,375.06,360.0
2025-07-23,02:15,否,否,76004.72,22178.0,7190.07,0.0,1628.5,5675.0,6550,75769.74,22944.6863,8181.03,-15.05,-3.82,6500.2097,1629.84569,5148.610147,362.8,360.0
2025-07-23,02:30,否,否,75303.99,22181.0,7083.32,0.0,1628.5,5675.0,6550,75211.96,22922.45546,8030.68,-14.89,-3.79,6469.9476,1633.22876,5166.185954,362.8,359.0
2025-07-23,02:45,否,否,74866.04,22181.0,6976.12,0.0,1628.5,5675.0,6550,74558.5,22705.3326,8095.07,-15.07,-3.8,6487.1887,1633.28189,5167.221574,362.8,359.0
2025-07-23,03:00,否,否,74428.08,22181.0,6868.96,0.0,1628.5,5675.0,6550,73923.875,22874.3954,8034.7,-15.11,-3.84,6499.8769,1629.14532,5180.400081,362.8,354.38
2025-07-23,03:15,否,否,73902.53,22179.0,6754.03,0.0,1628.5,5675.0,6550,73204.63,22718.59718,7769.28,-15.23,-3.9,6493.6772,1629.5071,5154.01289,358.88,347.0
2025-07-23,03:30,否,否,73464.58,22180.0,6638.58,0.0,1628.5,5675.0,6550,72808.46,22730.16103,7502.98,-15.25,-3.84,6507.5054,1627.66005,5152.42013,358.88,343.0
2025-07-23,03:45,否,否,73201.8,22180.0,6523.77,0.0,1628.5,5675.0,6550,72723.516,22930.9748,7236.04,-15.2,-3.85,6528.2688,1628.62996,5147.603856,358.88,332.78
